,FarmID,Date,Day_avg_Temp_C,Day_max_Temp_C,Day_min_Temp_C,Day_less_5_Temp_C,Day_less_13_Temp_C,Day_more_30_Temp_C,Day_more_35_Temp_C,Day_15_25_Temp_C,Day_18_25_Temp_C,Day_18_30_Temp_C,Day_avg_RH,Day_max_RH,Day_min_RH,Day_more_95_RH,Day_70_85_RH,Day_70_95_RH,Day_sum_Rain,Day_more_0_Rain,Night_avg_Temp_C,Night_max_Temp_C,Night_min_Temp_C,Night_less_5_Temp_C,Night_less_13_Temp_C,Night_more_30_Temp_C,Night_more_35_Temp_C,Night_between_15_25_Temp_C,Night_between_18_25_Temp_C,Night_between_18_30_Temp_C,Night_avg_RH,Night_max_RH,Night_min_RH,Night_more_95_RH,Night_between_70_85_RH,Night_between_70_95_RH,Night_sum_Rain,Night_more_0_Rain,Quot_avg_Temp_C,Quot_max_Temp_C,Quot_min_Temp_C,Quot_less_5_Temp_C,Quot_less_13_Temp_C,Quot_more_30_Temp_C,Quot_more_35_Temp_C,Quot_between_15_25_Temp_C,Quot_between_18_25_Temp_C,Quot_between_18_30_Temp_C,Quot_avg_RH,Quot_max_RH,Quot_min_RH,Quot_more_95_RH,Quot_between_70_85_RH,Quot_between_70_95_RH,Quot_avg_DewPoint_C,Quot_avg_SolarRadiation_W_m2,Quot_sum_Rain,Quot_more_0_Rain,Quot_sum_FeuillageMouille,Quot_avg_WindSpeed_m_s,Quot_avg_GustSpeed_m_s,Quot_max_GustSpeed_m_s,Quot_avg_WindDirection,DegresJoursQuot,DegresJourCumSum,Rolling_Quot_temp_mean_3D,Rolling_Quot_Temp_max_3D,Rolling_Quot_Temp_min_3D,Rolling_Quot_less_5_Temp_C_3D,Rolling_Quot_less_13_Temp_C_3D,Rolling_Quot_more_30_Temp_C_3D,Rolling_Quot_more_35_Temp_C_3D,Rolling_Quot_between_15_25_Temp_C_3D,Rolling_Quot_between_18_25_Temp_C_3D,Rolling_Quot_between_18_30_Temp_C_3D,Rolling_Quot_RH_mean_3D,Rolling_Quot_RH_min_3D,Rolling_Quot_RH_max_3D,Rolling_Quot_DewPoint_sum_3D,Rolling_Quot_SolarRadiation_sum_3D,Rolling_Quot_SolarRadiation_mean_3D,Rolling_Quot_Rain_sum_3D,Rolling_Quot_Rain_mean_3D,Rolling_Quot_more_0_Rain_3D,Rolling_Quot_WindSpeed_mean_3D,Rolling_Quot_GustSpeed_mean_3D,Rolling_DegresJours_sum_3D,Rolling_Quot_temp_mean_6D,Rolling_Quot_Temp_max_6D,Rolling_Quot_Temp_min_6D,Rolling_Quot_less_5_Temp_C_6D,Rolling_Quot_less_13_Temp_C_6D,Rolling_Quot_more_30_Temp_C_6D,Rolling_Quot_more_35_Temp_C_6D,Rolling_Quot_between_15_25_Temp_C_6D,Rolling_Quot_between_18_25_Temp_C_6D,Rolling_Quot_between_18_30_Temp_C_6D,Rolling_Quot_RH_mean_6D,Rolling_Quot_RH_min_6D,Rolling_Quot_RH_max_6D,Rolling_Quot_DewPoint_sum_6D,Rolling_Quot_SolarRadiation_sum_6D,Rolling_Quot_SolarRadiation_mean_6D,Rolling_Quot_Rain_sum_6D,Rolling_Quot_Rain_mean_6D,Rolling_Quot_more_0_Rain_6D,Rolling_Quot_WindSpeed_mean_6D,Rolling_Quot_GustSpeed_mean_6D,Rolling_DegresJours_sum_6D,Rolling_Quot_temp_mean_14D,Rolling_Quot_Temp_max_14D,Rolling_Quot_Temp_min_14D,Rolling_Quot_less_5_Temp_C_14D,Rolling_Quot_less_13_Temp_C_14D,Rolling_Quot_more_30_Temp_C_14D,Rolling_Quot_more_35_Temp_C_14D,Rolling_Quot_between_15_25_Temp_C_14D,Rolling_Quot_between_18_25_Temp_C_14D,Rolling_Quot_between_18_30_Temp_C_14D,Rolling_Quot_RH_mean_14D,Rolling_Quot_RH_min_14D,Rolling_Quot_RH_max_14D,Rolling_Quot_DewPoint_sum_14D,Rolling_Quot_SolarRadiation_sum_14D,Rolling_Quot_SolarRadiation_mean_14D,Rolling_Quot_Rain_sum_14D,Rolling_Quot_Rain_mean_14D,Rolling_Quot_more_0_Rain_14D,Rolling_Quot_WindSpeed_mean_14D,Rolling_Quot_GustSpeed_mean_14D,Rolling_DegresJours_sum_14D
179,1,244,18.993846153846157,21.87,11.44,0,1,0,0,11,10,10,68.70769230769231,96.2,53.2,1,1,3,0.0,0,12.969999999999999,16.77,10.15,0,6,0,0,1,0,0,86.81818181818181,95.5,69.1,1,2,9,0.0,0,16.232916666666664,21.87,10.15,0,7,0,0,12,10,10,77.00833333333334,96.2,53.2,2,3,12,11.847499999999998,177.625,0.0,0,11,0.9166666666666666,2.4791666666666665,5.5,231.91666666666666,12.010000000000002,1588.3750000000005,19.960416666666664,27.41,10.15,0.0,2.3333333333333335,0.0,0.0,17.0,15.0,17.666666666666668,77.2375,53.2,98.1,46.67541666666666,579.3333333333335,193.11111111111117,7.199999999999998,2.3999999999999995,1.0,1.5,4.0874999999999995,47.325,19.491875,27.41,10.15,0.0,1.1666666666666667,0.0,0.0,19.5,14.0,15.666666666666666,79.53611111111111,41.0,98.1,93.29583333333333,920.9583333333334,153.49305555555557,25.599999999999994,4.266666666666666,2.1666666666666665,0.78125,3.0159722222222225,93.815,22.82297619047619,34.47,10.15,0.0,0.5,3.2142857142857144,0.0,16.214285714285715,13.571428571428571,16.928571428571427,78.55952380952381,39.5,99.3,258.58708333333334,2386.2916666666665,170.44940476190476,28.8,2.0571428571428574,1.2142857142857142,0.6235119047619048,2.611011904761905,268.10499999999996
180,1,245,16.657692307692308,19.56,9.04,0,2,0,0,10,5,5,69.23076923076923,91.4,58.4,0,2,4,0.0,0,12.582727272727272,16.06,8.54,0,5,0,0,1,0,0,85.0,94.0,69.7,0,4,10,0.0,0,14.79,19.56,8.54,0,7,0,0,11,5,5,76.45833333333333,94.0,58.4,0,6,14,10.475416666666666,163.54166666666666,0.0,0,10,1.5416666666666667,3.75,7.5,270.1666666666667,10.049999999999999,1598.4250000000004,17.171527777777776,24.9,8.54,0.0,4.666666666666667,0.0,0.0,15.333333333333334,11.333333333333334,11.333333333333334,75.70277777777778,53.2,96.2,37.76833333333333,553.4583333333335,184.48611111111117,0.0,0.0,0.0,1.5416666666666667,3.733333333333333,37.87,18.572083333333335,27.41,8.54,0.0,2.3333333333333335,0.0,0.0,17.666666666666668,12.333333333333334,13.666666666666666,81.28055555555555,53.2,98.1,90.46958333333333,877.4583333333334,146.24305555555557,25.599999999999994,4.266666666666666,2.1666666666666665,1.0173611111111112,3.3111111111111113,87.36,22.273958333333333,34.47,8.54,0.0,1.0,3.2142857142857144,0.0,15.357142857142858,12.285714285714286,15.571428571428571,77.21726190476191,39.5,98.7,247.37541666666667,2470.458333333333,176.4613095238095,25.6,1.8285714285714287,0.9285714285714286,0.7336309523809524,2.843154761904762,259.595
181,1,246,19.108461538461537,23.14,12.36,0,1,0,0,11,9,9,75.06153846153846,96.3,58.7,2,3,5,0.0,0,13.97090909090909,18.01,10.98,0,4,0,0,3,1,1,88.17272727272727,96.1,75.7,1,4,10,0.0,0,16.75375,23.14,10.98,0,5,0,0,14,10,10,81.07083333333334,96.3,58.7,3,7,15,13.26,177.875,0.0,0,11,1.7708333333333333,4.55,8.1,263.5416666666667,13.060000000000002,1611.4850000000004,15.925555555555555,23.14,8.54,0.0,6.333333333333333,0.0,0.0,12.333333333333334,8.333333333333334,8.333333333333334,78.17916666666667,53.2,96.3,35.58291666666667,519.0416666666667,173.0138888888889,0.0,0.0,0.0,1.4097222222222223,3.5930555555555554,35.120000000000005,18.58375,27.41,8.54,0.0,3.1666666666666665,0.0,0.0,16.666666666666668,13.166666666666666,14.5,80.48194444444444,53.2,98.1,89.43791666666667,1010.5416666666666,168.42361111111111,20.199999999999996,3.366666666666666,1.6666666666666667,1.3125,3.9201388888888893,87.35,21.69452380952381,34.47,8.54,0.0,1.3571428571428572,2.9285714285714284,0.0,15.357142857142858,12.0,14.857142857142858,77.08571428571429,39.5,98.7,239.21999999999997,2444.25,174.58928571428572,25.6,1.8285714285714287,0.9285714285714286,0.8184523809523808,2.9895833333333335,250.64
182,1,247,20.72846153846154,24.41,13.28,0,0,0,0,12,10,10,65.76923076923077,94.8,46.5,0,2,5,0.0,0,14.172727272727274,16.11,12.7,0,2,0,0,3,0,0,87.36363636363636,93.5,70.6,0,3,11,0.0,0,17.72375,24.41,12.7,0,2,0,0,15,10,10,75.66666666666667,94.8,46.5,0,5,16,12.867083333333333,225.79166666666666,0.0,0,12,1.0,3.1666666666666665,6.5,254.5,14.555,1626.0400000000004,16.4225,24.41,8.54,0.0,4.666666666666667,0.0,0.0,13.333333333333334,8.333333333333334,8.333333333333334,77.73194444444444,46.5,96.3,36.602500000000006,567.2083333333335,189.06944444444449,0.0,0.0,0.0,1.4375000000000002,3.8222222222222224,37.665,18.191458333333333,27.41,8.54,0.0,3.5,0.0,0.0,15.166666666666666,11.666666666666666,13.0,77.48472222222223,46.5,98.1,83.27791666666666,1146.5416666666667,191.0902777777778,7.199999999999993,1.1999999999999988,0.5,1.46875,3.954861111111111,84.99000000000001,21.090654761904766,34.47,8.54,0.0,1.5,2.357142857142857,0.0,15.571428571428571,11.857142857142858,14.428571428571429,76.92886904761905,39.5,98.1,230.70708333333332,2451.625,175.11607142857142,25.6,1.8285714285714287,0.9285714285714286,0.888392857142857,3.117559523809524,242.525
183,1,248,18.525384615384617,22.94,16.2,0,0,0,0,13,5,5,87.13076923076923,96.1,73.8,2,4,11,16.4,5,15.67181818181818,17.03,13.4,0,0,0,0,8,0,0,90.56363636363636,98.1,84.5,4,1,7,0.0,0,17.2175,22.94,13.4,0,0,0,0,21,5,5,88.70416666666667,98.1,73.8,6,5,18,15.3125,73.29166666666667,16.4,5,18,0.10416666666666667,2.1875,4.5,164.79166666666666,14.170000000000002,1640.2100000000005,17.231666666666666,24.41,10.98,0.0,2.3333333333333335,0.0,0.0,16.666666666666668,8.333333333333334,8.333333333333334,81.8138888888889,46.5,98.1,41.43958333333334,476.9583333333334,158.98611111111114,16.4,5.466666666666666,1.6666666666666667,0.9583333333333335,3.301388888888889,41.785000000000004,17.201597222222222,24.9,8.54,0.0,3.5,0.0,0.0,16.0,9.833333333333334,9.833333333333334,78.75833333333333,46.5,98.1,79.20791666666666,1030.4166666666665,171.7361111111111,16.39999999999999,2.733333333333332,0.8333333333333334,1.2500000000000002,3.5173611111111107,79.655,20.41568452380952,34.47,8.54,0.0,1.5,1.9285714285714286,0.0,16.214285714285715,11.357142857142858,13.5,77.75922619047618,39.5,98.1,224.0075,2338.2083333333335,167.01488095238096,42.0,3.0,1.2857142857142858,0.8958333333333333,3.1279761904761907,232.815
184,1,249,17.343076923076925,21.22,15.06,0,0,0,0,13,5,5,89.96923076923076,98.4,80.6,4,3,9,1.7999999999999998,3,14.513636363636364,15.96,13.45,0,0,0,0,2,0,0,95.97272727272728,99.4,89.3,7,0,4,0.0,0,16.04625,21.22,13.45,0,0,0,0,15,5,5,92.72083333333335,99.4,80.6,11,3,13,14.848333333333334,90.83333333333333,1.7999999999999998,3,19,0.8333333333333334,3.2125,8.1,192.41666666666666,13.335,1653.5450000000005,16.995833333333334,24.41,12.7,0.0,0.6666666666666666,0.0,0.0,17.0,6.666666666666667,6.666666666666667,85.69722222222224,46.5,99.4,43.02791666666667,389.91666666666674,129.97222222222226,18.2,6.066666666666666,2.6666666666666665,0.6458333333333335,2.8555555555555556,42.06,16.460694444444446,24.41,8.54,0.0,3.5,0.0,0.0,14.666666666666666,7.5,7.5,81.93819444444445,46.5,99.4,78.61083333333333,908.9583333333333,151.49305555555554,18.199999999999992,3.033333333333332,1.3333333333333333,1.027777777777778,3.224305555555555,77.18,19.791398809523805,34.47,8.54,0.0,1.5,1.6428571428571428,0.0,16.357142857142858,10.785714285714286,12.428571428571429,78.91488095238095,39.5,99.4,218.76333333333332,2261.25,161.51785714285714,43.8,3.1285714285714286,1.5,0.9464285714285713,3.210119047619048,224.53
185,1,250,19.455384615384617,22.63,13.43,0,0,0,0,11,9,9,75.1076923076923,94.3,61.4,0,3,7,0.0,0,13.536363636363637,15.25,12.39,0,3,0,0,1,0,0,92.32727272727273,94.7,83.6,0,1,11,0.0,0,16.7425,22.63,12.39,0,3,0,0,12,9,9,83.0,94.7,61.4,0,4,18,13.619583333333333,210.04166666666666,0.0,0,13,1.25,3.6666666666666665,7.0,253.625,13.509999999999998,1667.0550000000005,16.66875,22.94,12.39,0.0,1.0,0.0,0.0,16.0,6.333333333333333,6.333333333333333,88.14166666666667,61.4,99.4,43.780416666666675,374.16666666666674,124.72222222222224,18.2,6.066666666666666,2.6666666666666665,0.7291666666666669,3.022222222222222,41.015,16.545625,24.41,8.54,0.0,2.8333333333333335,0.0,0.0,14.666666666666666,7.333333333333333,7.333333333333333,82.93680555555555,46.5,99.4,80.38291666666666,941.375,156.89583333333334,18.199999999999992,3.033333333333332,1.3333333333333333,1.0833333333333333,3.422222222222222,78.67999999999999,19.16669642857143,34.47,8.54,0.0,1.7142857142857142,1.1428571428571428,0.0,16.357142857142858,10.571428571428571,11.857142857142858,79.5970238095238,39.5,99.4,212.70083333333332,2269.0833333333335,162.07738095238096,43.8,3.1285714285714286,1.5,0.9345238095238094,3.204761904761905,216.215
186,1,251,19.01076923076923,21.65,16.51,0,0,0,0,13,11,11,87.46923076923076,91.8,83.4,0,3,13,1.6,3,15.791818181818183,17.39,12.75,0,1,0,0,8,0,0,93.43636363636364,97.0,85.1,6,0,5,0.0,0,17.535416666666666,21.65,12.75,0,1,0,0,21,11,11,90.20416666666667,97.0,83.4,6,3,18,15.909583333333332,43.291666666666664,1.6,3,18,0.20833333333333334,2.9166666666666665,5.5,163.125,13.2,1680.2550000000006,16.774722222222223,22.63,12.39,0.0,1.3333333333333333,0.0,0.0,16.0,8.333333333333334,8.333333333333334,88.64166666666667,61.4,99.4,44.377500000000005,344.16666666666674,114.72222222222224,3.4,1.1333333333333333,2.0,0.7638888888888892,3.265277777777778,40.045,17.003194444444446,24.41,10.98,0.0,1.8333333333333333,0.0,0.0,16.333333333333332,8.333333333333334,8.333333333333334,85.22777777777777,46.5,99.4,85.81708333333333,821.125,136.85416666666666,19.79999999999999,3.2999999999999985,1.8333333333333333,0.8611111111111113,3.283333333333333,81.83,18.604166666666664,33.52,8.54,0.0,1.7857142857142858,0.5714285714285714,0.0,17.0,10.785714285714286,11.785714285714286,80.93125,39.5,99.4,209.29666666666665,2123.6666666666665,151.69047619047618,45.4,3.242857142857143,1.7142857142857142,0.9345238095238094,3.267261904761905,207.89000000000001
187,1,252,19.14923076923077,22.01,13.45,0,0,0,0,12,11,11,88.66923076923078,98.4,79.9,3,3,10,0.4,2,16.135454545454547,17.89,12.8,0,1,0,0,10,0,0,95.04545454545455,97.0,89.7,7,0,4,0.0,0,17.767916666666668,22.01,12.8,0,1,0,0,22,11,11,91.59166666666665,98.4,79.9,10,3,14,16.361250000000002,88.66666666666667,0.4,2,17,0.041666666666666664,1.5208333333333333,4.5,185.54166666666666,13.405000000000001,1693.6600000000005,17.34861111111111,22.63,12.39,0.0,1.6666666666666667,0.0,0.0,18.333333333333332,10.333333333333334,10.333333333333334,88.26527777777777,61.4,98.4,45.89041666666667,342.0000000000001,114.00000000000004,2.0,0.6666666666666666,1.6666666666666667,0.5000000000000001,2.701388888888889,40.115,17.17222222222222,24.41,12.39,0.0,1.1666666666666667,0.0,0.0,17.666666666666668,8.5,8.5,86.98125,46.5,99.4,88.91833333333334,731.9166666666666,121.9861111111111,20.199999999999992,3.3666666666666654,2.1666666666666665,0.5729166666666667,2.7784722222222222,82.175,17.96630952380952,27.41,8.54,0.0,1.8571428571428572,0.0,0.0,17.714285714285715,10.714285714285714,11.428571428571429,82.61666666666666,41.0,99.4,205.94958333333332,1994.2916666666665,142.44940476190476,45.8,3.2714285714285714,1.8571428571428572,0.8169642857142856,3.076190476190476,199.10000000000002
188,1,253,16.48846153846154,18.91,13.86,0,0,0,0,10,5,5,80.20769230769231,97.2,59.7,2,3,7,0.0,0,13.65181818181818,15.34,11.37,0,4,0,0,2,0,0,91.26363636363637,97.7,74.5,7,3,4,0.2,1,15.188333333333333,18.91,11.37,0,4,0,0,12,5,5,85.275,97.7,59.7,9,6,11,12.56875,131.125,0.2,1,15,1.3125,4.1499999999999995,8.1,277.9166666666667,11.14,1704.8000000000006,16.830555555555556,22.01,11.37,0.0,2.0,0.0,0.0,18.333333333333332,9.0,9.0,89.02361111111111,59.7,98.4,44.83958333333334,263.0833333333335,87.6944444444445,2.2,0.7333333333333334,2.0,0.5208333333333335,2.8624999999999994,37.745000000000005,16.74965277777778,22.94,11.37,0.0,1.5,0.0,0.0,17.166666666666668,7.666666666666667,7.666666666666667,88.5826388888889,59.7,99.4,88.62,637.25,106.20833333333333,20.39999999999999,3.3999999999999986,2.3333333333333335,0.6250000000000001,2.942361111111111,78.76,17.600565476190475,27.41,8.54,0.0,2.142857142857143,0.0,0.0,17.0,10.0,10.571428571428571,83.99404761904762,46.5,99.4,205.21666666666667,1918.375,137.02678571428572,46.0,3.2857142857142856,1.9285714285714286,0.9017857142857143,3.2312499999999997,193.73499999999999
189,1,254,19.396923076923077,23.06,12.27,0,2,0,0,11,10,10,70.96923076923078,93.9,58.2,0,2,5,0.0,0,14.52818181818182,18.77,11.05,0,6,0,0,4,4,4,82.10000000000001,92.8,69.9,0,3,10,0.0,0,17.16541666666667,23.06,11.05,0,8,0,0,15,14,14,76.07083333333334,93.9,58.2,0,5,15,12.699166666666665,152.70833333333334,0.0,0,9,0.7083333333333334,2.9791666666666665,6.5,208.45833333333334,13.055,1717.8550000000007,16.707222222222224,23.06,11.05,0.0,4.333333333333333,0.0,0.0,16.333333333333332,10.0,10.0,84.3125,58.2,98.4,41.62916666666667,372.5000000000001,124.1666666666667,0.6000000000000001,0.20000000000000004,1.0,0.6875000000000001,2.883333333333333,37.6,16.740972222222222,23.06,11.05,0.0,2.8333333333333335,0.0,0.0,16.166666666666668,9.166666666666666,9.166666666666666,86.47708333333334,58.2,99.4,86.00666666666667,716.6666666666666,119.44444444444444,3.999999999999993,0.6666666666666655,1.5,0.7256944444444445,3.0743055555555556,77.64500000000001,17.63497023809524,27.41,8.54,0.0,2.7142857142857144,0.0,0.0,16.642857142857142,10.642857142857142,11.214285714285714,83.29464285714286,46.5,99.4,203.62416666666667,2026.2916666666665,144.73511904761904,40.6,2.9,1.7142857142857142,0.9523809523809524,3.380059523809524,193.72
190,1,255,22.06153846153846,23.69,18.1,0,0,0,0,13,13,13,66.88461538461539,76.9,54.2,0,7,7,0.0,0,16.956363636363637,20.65,13.33,0,0,0,0,9,4,4,76.00909090909092,87.1,69.3,0,8,9,0.0,0,19.721666666666668,23.69,13.33,0,0,0,0,22,17,17,71.06666666666666,87.1,54.2,0,15,16,14.227916666666665,164.875,0.0,0,3,1.9166666666666667,5.4125000000000005,8.6,229.625,14.510000000000002,1732.3650000000007,17.358472222222222,23.69,11.05,0.0,4.0,0.0,0.0,16.333333333333332,12.0,12.0,77.47083333333335,54.2,97.7,39.49583333333334,448.7083333333335,149.56944444444449,0.2,0.06666666666666667,0.3333333333333333,1.3125000000000002,4.180555555555556,38.705,17.35354166666667,23.69,11.05,0.0,2.8333333333333335,0.0,0.0,17.333333333333332,11.166666666666666,11.166666666666666,82.86805555555556,54.2,98.4,85.38624999999999,790.7083333333334,131.78472222222223,2.199999999999993,0.36666666666666553,1.0,0.9062500000000001,3.440972222222222,78.82,17.60955357142857,27.41,8.54,0.0,2.7142857142857144,0.0,0.0,16.5,10.5,11.071428571428571,81.68154761904762,46.5,99.4,198.82500000000002,2101.375,150.09821428571428,27.6,1.9714285714285715,1.2142857142857142,1.0848214285714286,3.5553571428571424,191.315
191,1,256,18.736923076923077,21.68,12.19,0,1,0,0,11,9,9,69.41538461538461,96.9,55.1,2,2,3,0.0,0,13.180909090909092,15.56,11.54,0,4,0,0,1,0,0,87.34545454545454,96.4,65.9,2,3,8,0.0,0,16.190416666666668,21.68,11.54,0,5,0,0,12,9,9,77.63333333333334,96.9,55.1,4,5,11,11.925416666666665,175.91666666666666,0.0,0,12,1.125,2.9458333333333333,9.1,283.5833333333333,12.61,1744.9750000000006,17.6925,23.69,11.05,0.0,4.333333333333333,0.0,0.0,16.333333333333332,13.333333333333334,13.333333333333334,74.9236111111111,54.2,96.9,38.8525,493.5000000000001,164.50000000000003,0.0,0.0,0.0,1.2500000000000002,3.7791666666666672,40.175,17.261527777777776,23.69,11.05,0.0,3.1666666666666665,0.0,0.0,17.333333333333332,11.166666666666666,11.166666666666666,81.97361111111111,54.2,98.4,83.69208333333333,756.5833333333334,126.09722222222223,2.199999999999993,0.36666666666666553,1.0,0.8854166666666669,3.320833333333333,77.92,17.111964285714286,24.9,8.54,0.0,3.0714285714285716,0.0,0.0,16.214285714285715,10.0,10.0,81.43660714285714,46.5,99.4,191.36791666666664,2087.875,149.13392857142858,20.4,1.457142857142857,1.0,1.0639880952380951,3.4220238095238096,184.42000000000002
192,1,257,18.233076923076922,22.78,6.43,0,2,0,0,10,10,10,71.03846153846153,96.7,54.1,3,2,2,0.0,0,13.881818181818181,19.6,7.87,0,6,0,0,4,4,4,84.5909090909091,95.2,73.0,1,5,10,0.0,0,16.23875,22.78,6.43,0,8,0,0,14,14,14,77.25,96.7,54.1,4,7,12,11.917916666666665,160.91666666666666,0.0,0,10,0.10416666666666667,2.125,7.0,218.79166666666666,10.605,1755.5800000000006,17.38361111111111,23.69,6.43,0.0,4.333333333333333,0.0,0.0,16.0,13.333333333333334,13.333333333333334,75.31666666666666,54.1,96.9,38.07125,501.70833333333337,167.23611111111111,0.0,0.0,0.0,1.0486111111111114,3.494444444444445,37.725,17.045416666666668,23.69,6.43,0.0,4.333333333333333,0.0,0.0,16.166666666666668,11.666666666666666,11.666666666666666,79.81458333333335,54.1,98.4,79.70041666666667,874.2083333333333,145.70138888888889,0.599999999999993,0.09999999999999883,0.5,0.8680555555555557,3.1888888888888887,75.325,16.808184523809523,24.41,6.43,0.0,3.642857142857143,0.0,0.0,15.571428571428571,9.642857142857142,9.642857142857142,81.69434523809524,46.5,99.4,187.84041666666667,2036.5,145.46428571428572,20.4,1.457142857142857,1.0,0.9166666666666667,3.21875,179.215
193,1,258,19.252307692307692,20.77,16.37,0,0,0,0,13,12,12,88.6923076923077,96.0,78.3,2,4,11,1.4,3,17.744545454545456,20.56,12.87,0,1,0,0,8,7,7,84.80909090909091,95.2,77.1,1,7,10,3.8000000000000003,2,18.56125,20.77,12.87,0,1,0,0,21,19,19,86.91250000000001,96.0,77.1,3,11,21,16.323333333333334,52.333333333333336,5.2,5,14,1.2916666666666667,5.05,15.6,227.625,12.82,1768.4000000000005,16.996805555555557,22.78,6.43,0.0,4.666666666666667,0.0,0.0,15.666666666666666,14.0,14.0,80.59861111111111,54.1,96.9,40.16666666666667,389.16666666666674,129.72222222222226,5.2,1.7333333333333334,1.6666666666666667,0.840277777777778,3.3736111111111113,36.035000000000004,17.17763888888889,23.69,6.43,0.0,4.333333333333333,0.0,0.0,16.0,13.0,13.0,79.03472222222223,54.1,97.7,79.6625,837.875,139.64583333333334,5.399999999999993,0.8999999999999989,1.0,1.076388888888889,3.777083333333333,74.74000000000001,16.97449404761905,24.41,6.43,0.0,3.2142857142857144,0.0,0.0,16.214285714285715,10.285714285714286,10.285714285714286,82.40178571428571,46.5,99.4,192.31625,1911.2083333333333,136.51488095238093,25.599999999999998,1.8285714285714285,1.3571428571428572,0.943452380952381,3.4023809523809523,180.025
194,1,259,19.376923076923077,24.53,7.64,0,2,0,0,10,9,9,68.7,98.8,45.7,3,1,2,0.0,0,10.850909090909092,13.79,8.19,0,10,0,0,0,0,0,93.89090909090909,98.4,81.0,6,1,5,0.0,0,15.469166666666666,24.53,7.64,0,12,0,0,10,9,9,80.24583333333334,98.8,45.7,9,2,7,11.451666666666666,212.125,0.0,0,15,0.020833333333333332,0.9791666666666666,4.0,210.41666666666666,12.085,1780.4850000000006,16.75638888888889,24.53,6.43,0.0,7.0,0.0,0.0,15.0,14.0,14.0,81.46944444444445,45.7,98.8,39.69291666666667,425.3750000000001,141.7916666666667,5.2,1.7333333333333334,1.6666666666666667,0.4722222222222224,2.7180555555555554,35.510000000000005,17.224444444444444,24.53,6.43,0.0,5.666666666666667,0.0,0.0,15.666666666666666,13.666666666666666,13.666666666666666,78.19652777777777,45.7,98.8,78.54541666666667,918.875,153.14583333333334,5.199999999999993,0.8666666666666655,0.8333333333333334,0.8611111111111113,3.2486111111111113,75.685,17.023005952380952,24.53,6.43,0.0,3.5714285714285716,0.0,0.0,16.142857142857142,10.571428571428571,10.571428571428571,82.67232142857144,45.7,99.4,193.2925,1959.7916666666665,139.98511904761904,25.599999999999998,1.8285714285714285,1.3571428571428572,0.8348214285714286,3.2044642857142853,182.06
195,1,260,22.774615384615384,26.57,12.97,0,1,0,0,6,5,11,75.2,96.0,63.3,2,4,5,0.0,0,14.506363636363636,20.86,10.34,0,7,0,0,4,4,4,91.10000000000001,96.0,82.2,3,2,8,0.0,0,18.985,26.57,10.34,0,8,0,0,10,9,15,82.4875,96.0,63.3,5,6,13,15.70375,168.41666666666666,0.0,0,14,0.3541666666666667,3.0208333333333335,6.5,160.83333333333334,14.454999999999998,1794.9400000000005,17.671805555555554,26.57,7.64,0.0,7.0,0.0,0.0,13.666666666666666,12.333333333333334,14.333333333333334,83.21527777777779,45.7,98.8,43.478750000000005,432.8750000000001,144.2916666666667,5.2,1.7333333333333334,1.6666666666666667,0.5555555555555557,3.016666666666667,39.36,17.527708333333333,26.57,6.43,0.0,5.666666666666667,0.0,0.0,14.833333333333334,12.833333333333334,13.833333333333334,79.26597222222223,45.7,98.8,81.55,934.5833333333333,155.76388888888889,5.199999999999993,0.8666666666666655,0.8333333333333334,0.8020833333333334,3.255555555555556,77.08500000000001,17.182380952380953,26.57,6.43,0.0,3.7857142857142856,0.0,0.0,15.857142857142858,10.5,10.928571428571429,82.7735119047619,45.7,99.4,195.73625,1950.3333333333333,139.3095238095238,25.599999999999998,1.8285714285714285,1.3571428571428572,0.7336309523809524,3.0952380952380953,183.455
196,1,261,20.463846153846152,24.34,16.32,0,0,0,0,13,11,11,74.08461538461539,95.6,52.4,1,1,5,0.0,0,15.917272727272728,19.06,10.54,0,3,0,0,7,4,4,90.97272727272728,95.7,82.0,2,1,9,0.0,0,18.38,24.34,10.54,0,3,0,0,20,15,15,81.825,95.7,52.4,3,2,14,14.910833333333334,109.54166666666667,0.0,0,16,0.1875,2.1666666666666665,4.5,215.04166666666666,13.439999999999998,1808.3800000000006,17.611388888888886,26.57,7.64,0.0,7.666666666666667,0.0,0.0,13.333333333333334,11.0,13.0,81.51944444444445,45.7,98.8,42.066250000000004,490.0833333333334,163.36111111111114,0.0,0.0,0.0,0.18750000000000014,2.0555555555555554,39.98,17.30409722222222,26.57,6.43,0.0,6.166666666666667,0.0,0.0,14.5,12.5,13.5,81.05902777777779,45.7,98.8,82.23291666666667,879.25,146.54166666666666,5.199999999999993,0.8666666666666655,0.8333333333333334,0.513888888888889,2.7145833333333336,76.015,17.229255952380953,26.57,6.43,0.0,3.857142857142857,0.0,0.0,16.214285714285715,10.857142857142858,11.285714285714286,83.21339285714286,45.7,99.4,197.78,1834.0833333333333,131.00595238095238,25.599999999999998,1.8285714285714285,1.3571428571428572,0.6755952380952381,3.0238095238095233,182.34
